,time,lon,lat,sm,geometry,index_right,class_sm,u_sm,class_usm
231136,2023-01-01,4.125,49.875,73.610954,POINT (4.125 49.875),0,Modèrement humide,,Nan
231137,2023-01-01,4.375,49.875,72.66103,POINT (4.375 49.875),0,Modèrement humide,,Nan
231138,2023-01-01,4.625,49.875,75.99919,POINT (4.625 49.875),0,Très humide,,Nan
232553,2023-01-01,-1.625,49.625,66.807846,POINT (-1.625 49.625),0,Modèrement humide,,Nan
232554,2023-01-01,-1.375,49.625,66.19977,POINT (-1.375 49.625),0,Modèrement humide,,Nan
232561,2023-01-01,0.375,49.625,75.32029,POINT (0.375 49.625),0,Très humide,,Nan
232562,2023-01-01,0.625,49.625,77.23472,POINT (0.625 49.625),0,Très humide,,Nan
232563,2023-01-01,0.875,49.625,79.9811,POINT (0.875 49.625),0,Très humide,,Nan
232564,2023-01-01,1.125,49.625,80.35177,POINT (1.125 49.625),0,Très humide,,Nan
232565,2023-01-01,1.375,49.625,78.982025,POINT (1.375 49.625),0,Très humide,,Nan
232566,2023-01-01,1.625,49.625,79.51474,POINT (1.625 49.625),0,Très humide,,Nan
232567,2023-01-01,1.875,49.625,80.61693,POINT (1.875 49.625),0,Très humide,,Nan
232568,2023-01-01,2.125,49.625,81.448944,POINT (2.125 49.625),0,Très humide,,Nan
232569,2023-01-01,2.375,49.625,80.37312,POINT (2.375 49.625),0,Très humide,,Nan
232570,2023-01-01,2.625,49.625,79.49159,POINT (2.625 49.625),0,Très humide,,Nan
232571,2023-01-01,2.875,49.625,79.020905,POINT (2.875 49.625),0,Très humide,,Nan
232572,2023-01-01,3.125,49.625,79.03873,POINT (3.125 49.625),0,Très humide,,Nan
232573,2023-01-01,3.375,49.625,79.26177,POINT (3.375 49.625),0,Très humide,,Nan
232574,2023-01-01,3.625,49.625,79.039856,POINT (3.625 49.625),0,Très humide,,Nan
232575,2023-01-01,3.875,49.625,77.88135,POINT (3.875 49.625),0,Très humide,,Nan
232576,2023-01-01,4.125,49.625,75.261925,POINT (4.125 49.625),0,Très humide,,Nan
232577,2023-01-01,4.375,49.625,73.1269,POINT (4.375 49.625),0,Modèrement humide,,Nan
232578,2023-01-01,4.625,49.625,73.77215,POINT (4.625 49.625),0,Modèrement humide,,Nan
232579,2023-01-01,4.875,49.625,73.242805,POINT (4.875 49.625),0,Modèrement humide,,Nan
232580,2023-01-01,5.125,49.625,72.02724,POINT (5.125 49.625),0,Modèrement humide,,Nan
233993,2023-01-01,-1.625,49.375,69.3617,POINT (-1.625 49.375),0,Modèrement humide,,Nan
233994,2023-01-01,-1.375,49.375,70.87097,POINT (-1.375 49.375),0,Modèrement humide,,Nan
234000,2023-01-01,0.125,49.375,78.172195,POINT (0.125 49.375),0,Très humide,,Nan
234001,2023-01-01,0.375,49.375,79.791374,POINT (0.375 49.375),0,Très humide,,Nan
234002,2023-01-01,0.625,49.375,81.35199,POINT (0.625 49.375),0,Très humide,,Nan
234003,2023-01-01,0.875,49.375,84.56206,POINT (0.875 49.375),0,Très humide,,Nan
234004,2023-01-01,1.125,49.375,86.86799,POINT (1.125 49.375),0,Très humide,,Nan
234005,2023-01-01,1.375,49.375,82.759,POINT (1.375 49.375),0,Très humide,,Nan
234006,2023-01-01,1.625,49.375,79.84639,POINT (1.625 49.375),0,Très humide,,Nan
234007,2023-01-01,1.875,49.375,78.90697,POINT (1.875 49.375),0,Très humide,,Nan
234008,2023-01-01,2.125,49.375,78.8415,POINT (2.125 49.375),0,Très humide,,Nan
234009,2023-01-01,2.375,49.375,78.060776,POINT (2.375 49.375),0,Très humide,,Nan
234010,2023-01-01,2.625,49.375,77.1725,POINT (2.625 49.375),0,Très humide,,Nan
234011,2023-01-01,2.875,49.375,77.416084,POINT (2.875 49.375),0,Très humide,,Nan
234012,2023-01-01,3.125,49.375,77.526855,POINT (3.125 49.375),0,Très humide,,Nan
234013,2023-01-01,3.375,49.375,77.651955,POINT (3.375 49.375),0,Très humide,,Nan
234014,2023-01-01,3.625,49.375,77.1798,POINT (3.625 49.375),0,Très humide,,Nan
234015,2023-01-01,3.875,49.375,78.74219,POINT (3.875 49.375),0,Très humide,,Nan
234016,2023-01-01,4.125,49.375,78.869095,POINT (4.125 49.375),0,Très humide,,Nan
234017,2023-01-01,4.375,49.375,74.909325,POINT (4.375 49.375),0,Modèrement humide,,Nan
234018,2023-01-01,4.625,49.375,71.546005,POINT (4.625 49.375),0,Modèrement humide,,Nan
234019,2023-01-01,4.875,49.375,70.604546,POINT (4.875 49.375),0,Modèrement humide,,Nan
234020,2023-01-01,5.125,49.375,69.53409,POINT (5.125 49.375),0,Modèrement humide,,Nan
234021,2023-01-01,5.375,49.375,71.37671,POINT (5.375 49.375),0,Modèrement humide,,Nan
234022,2023-01-01,5.625,49.375,72.847145,POINT (5.625 49.375),0,Modèrement humide,,Nan
234023,2023-01-01,5.875,49.375,79.16635,POINT (5.875 49.375),0,Très humide,,Nan
234024,2023-01-01,6.125,49.375,80.941605,POINT (6.125 49.375),0,Très humide,,Nan
234025,2023-01-01,6.375,49.375,76.34002,POINT (6.375 49.375),0,Très humide,,Nan
235434,2023-01-01,-1.375,49.125,76.45353,POINT (-1.375 49.125),0,Très humide,,Nan
235435,2023-01-01,-1.125,49.125,81.99681,POINT (-1.125 49.125),0,Très humide,,Nan
235436,2023-01-01,-0.875,49.125,83.906044,POINT (-0.875 49.125),0,Très humide,,Nan
235437,2023-01-01,-0.625,49.125,86.02792,POINT (-0.625 49.125),0,Très humide,,Nan
235438,2023-01-01,-0.375,49.125,88.12564,POINT (-0.375 49.125),0,Très humide,,Nan
235439,2023-01-01,-0.125,49.125,83.85189,POINT (-0.125 49.125),0,Très humide,,Nan
235440,2023-01-01,0.125,49.125,79.685165,POINT (0.125 49.125),0,Très humide,,Nan
235441,2023-01-01,0.375,49.125,79.87054,POINT (0.375 49.125),0,Très humide,,Nan
235442,2023-01-01,0.625,49.125,80.37911,POINT (0.625 49.125),0,Très humide,,Nan
235443,2023-01-01,0.875,49.125,82.25398,POINT (0.875 49.125),0,Très humide,,Nan
235444,2023-01-01,1.125,49.125,83.66314,POINT (1.125 49.125),0,Très humide,,Nan
235445,2023-01-01,1.375,49.125,81.85961,POINT (1.375 49.125),0,Très humide,,Nan
235446,2023-01-01,1.625,49.125,77.8493,POINT (1.625 49.125),0,Très humide,,Nan
235447,2023-01-01,1.875,49.125,75.62965,POINT (1.875 49.125),0,Très humide,,Nan
235448,2023-01-01,2.125,49.125,75.151344,POINT (2.125 49.125),0,Très humide,,Nan
235449,2023-01-01,2.375,49.125,75.60897,POINT (2.375 49.125),0,Très humide,,Nan
235450,2023-01-01,2.625,49.125,74.424324,POINT (2.625 49.125),0,Modèrement humide,,Nan
235451,2023-01-01,2.875,49.125,74.31972,POINT (2.875 49.125),0,Modèrement humide,,Nan
235452,2023-01-01,3.125,49.125,75.22786,POINT (3.125 49.125),0,Très humide,,Nan
235453,2023-01-01,3.375,49.125,76.1273,POINT (3.375 49.125),0,Très humide,,Nan
235454,2023-01-01,3.625,49.125,76.520836,POINT (3.625 49.125),0,Très humide,,Nan
235455,2023-01-01,3.875,49.125,80.18252,POINT (3.875 49.125),0,Très humide,,Nan
235456,2023-01-01,4.125,49.125,81.13038,POINT (4.125 49.125),0,Très humide,,Nan
235457,2023-01-01,4.375,49.125,76.05199,POINT (4.375 49.125),0,Très humide,,Nan
235458,2023-01-01,4.625,49.125,72.05893,POINT (4.625 49.125),0,Modèrement humide,,Nan
235459,2023-01-01,4.875,49.125,72.05403,POINT (4.875 49.125),0,Modèrement humide,,Nan
235460,2023-01-01,5.125,49.125,72.39255,POINT (5.125 49.125),0,Modèrement humide,,Nan
235461,2023-01-01,5.375,49.125,74.66688,POINT (5.375 49.125),0,Modèrement humide,,Nan
235462,2023-01-01,5.625,49.125,75.11092,POINT (5.625 49.125),0,Très humide,,Nan
235463,2023-01-01,5.875,49.125,77.221756,POINT (5.875 49.125),0,Très humide,,Nan
235464,2023-01-01,6.125,49.125,81.16604,POINT (6.125 49.125),0,Très humide,,Nan
235465,2023-01-01,6.375,49.125,79.12477,POINT (6.375 49.125),0,Très humide,,Nan
235466,2023-01-01,6.625,49.125,79.218376,POINT (6.625 49.125),0,Très humide,,Nan
235467,2023-01-01,6.875,49.125,79.6458,POINT (6.875 49.125),0,Très humide,,Nan
235468,2023-01-01,7.125,49.125,76.83653,POINT (7.125 49.125),0,Très humide,,Nan
235469,2023-01-01,7.375,49.125,73.97314,POINT (7.375 49.125),0,Modèrement humide,,Nan
236874,2023-01-01,-1.375,48.875,77.70402,POINT (-1.375 48.875),0,Très humide,,Nan
236875,2023-01-01,-1.125,48.875,81.91761,POINT (-1.125 48.875),0,Très humide,,Nan
236876,2023-01-01,-0.875,48.875,82.82073,POINT (-0.875 48.875),0,Très humide,,Nan
236877,2023-01-01,-0.625,48.875,82.447334,POINT (-0.625 48.875),0,Très humide,,Nan
236878,2023-01-01,-0.375,48.875,81.16219,POINT (-0.375 48.875),0,Très humide,,Nan
236879,2023-01-01,-0.125,48.875,80.11453,POINT (-0.125 48.875),0,Très humide,,Nan
236880,2023-01-01,0.125,48.875,78.344025,POINT (0.125 48.875),0,Très humide,,Nan
236881,2023-01-01,0.375,48.875,78.46081,POINT (0.375 48.875),0,Très humide,,Nan
236882,2023-01-01,0.625,48.875,78.75701,POINT (0.625 48.875),0,Très humide,,Nan
236883,2023-01-01,0.875,48.875,80.6401,POINT (0.875 48.875),0,Très humide,,Nan
236884,2023-01-01,1.125,48.875,81.22624,POINT (1.125 48.875),0,Très humide,,Nan
236885,2023-01-01,1.375,48.875,79.83593,POINT (1.375 48.875),0,Très humide,,Nan
236886,2023-01-01,1.625,48.875,75.65938,POINT (1.625 48.875),0,Très humide,,Nan
236887,2023-01-01,1.875,48.875,76.063,POINT (1.875 48.875),0,Très humide,,Nan
236888,2023-01-01,2.125,48.875,83.63785,POINT (2.125 48.875),0,Très humide,,Nan
236889,2023-01-01,2.375,48.875,88.72364,POINT (2.375 48.875),0,Très humide,,Nan
236890,2023-01-01,2.625,48.875,83.79588,POINT (2.625 48.875),0,Très humide,,Nan
236891,2023-01-01,2.875,48.875,78.33861,POINT (2.875 48.875),0,Très humide,,Nan
236892,2023-01-01,3.125,48.875,77.12164,POINT (3.125 48.875),0,Très humide,,Nan
236893,2023-01-01,3.375,48.875,77.57774,POINT (3.375 48.875),0,Très humide,,Nan
236894,2023-01-01,3.625,48.875,78.40318,POINT (3.625 48.875),0,Très humide,,Nan
236895,2023-01-01,3.875,48.875,79.093636,POINT (3.875 48.875),0,Très humide,,Nan
236896,2023-01-01,4.125,48.875,79.05159,POINT (4.125 48.875),0,Très humide,,Nan
236897,2023-01-01,4.375,48.875,77.488846,POINT (4.375 48.875),0,Très humide,,Nan
236898,2023-01-01,4.625,48.875,75.70371,POINT (4.625 48.875),0,Très humide,,Nan
236899,2023-01-01,4.875,48.875,74.08568,POINT (4.875 48.875),0,Modèrement humide,,Nan
236900,2023-01-01,5.125,48.875,73.59328,POINT (5.125 48.875),0,Modèrement humide,,Nan
236901,2023-01-01,5.375,48.875,74.71405,POINT (5.375 48.875),0,Modèrement humide,,Nan
236902,2023-01-01,5.625,48.875,76.17842,POINT (5.625 48.875),0,Très humide,,Nan
236903,2023-01-01,5.875,48.875,78.039925,POINT (5.875 48.875),0,Très humide,,Nan
236904,2023-01-01,6.125,48.875,81.68744,POINT (6.125 48.875),0,Très humide,,Nan
236905,2023-01-01,6.375,48.875,79.71601,POINT (6.375 48.875),0,Très humide,,Nan
236906,2023-01-01,6.625,48.875,76.02399,POINT (6.625 48.875),0,Très humide,,Nan
236907,2023-01-01,6.875,48.875,74.83947,POINT (6.875 48.875),0,Modèrement humide,,Nan
236908,2023-01-01,7.125,48.875,73.683205,POINT (7.125 48.875),0,Modèrement humide,,Nan
236909,2023-01-01,7.375,48.875,73.6581,POINT (7.375 48.875),0,Modèrement humide,,Nan
236910,2023-01-01,7.625,48.875,75.24503,POINT (7.625 48.875),0,Très humide,,Nan
236911,2023-01-01,7.875,48.875,76.56589,POINT (7.875 48.875),0,Très humide,,Nan
236912,2023-01-01,8.125,48.875,79.31192,POINT (8.125 48.875),0,Très humide,,Nan
238302,2023-01-01,-4.375,48.625,70.020424,POINT (-4.375 48.625),0,Modèrement humide,,Nan
238303,2023-01-01,-4.125,48.625,73.695625,POINT (-4.125 48.625),0,Modèrement humide,,Nan
238304,2023-01-01,-3.875,48.625,73.8331,POINT (-3.875 48.625),0,Modèrement humide,,Nan
238305,2023-01-01,-3.625,48.625,73.68395,POINT (-3.625 48.625),0,Modèrement humide,,Nan
238306,2023-01-01,-3.375,48.625,74.98209,POINT (-3.375 48.625),0,Modèrement humide,,Nan
238307,2023-01-01,-3.125,48.625,76.819405,POINT (-3.125 48.625),0,Très humide,,Nan
238308,2023-01-01,-2.875,48.625,78.94956,POINT (-2.875 48.625),0,Très humide,,Nan
238310,2023-01-01,-2.375,48.625,74.47006,POINT (-2.375 48.625),0,Modèrement humide,,Nan
238311,2023-01-01,-2.125,48.625,74.031204,POINT (-2.125 48.625),0,Modèrement humide,,Nan
238312,2023-01-01,-1.875,48.625,76.42774,POINT (-1.875 48.625),0,Très humide,,Nan
238314,2023-01-01,-1.375,48.625,80.331985,POINT (-1.375 48.625),0,Très humide,,Nan
238315,2023-01-01,-1.125,48.625,81.64928,POINT (-1.125 48.625),0,Très humide,,Nan
238316,2023-01-01,-0.875,48.625,81.539986,POINT (-0.875 48.625),0,Très humide,,Nan
238317,2023-01-01,-0.625,48.625,81.037544,POINT (-0.625 48.625),0,Très humide,,Nan
238318,2023-01-01,-0.375,48.625,79.851494,POINT (-0.375 48.625),0,Très humide,,Nan
238319,2023-01-01,-0.125,48.625,78.2234,POINT (-0.125 48.625),0,Très humide,,Nan
238320,2023-01-01,0.125,48.625,78.03317,POINT (0.125 48.625),0,Très humide,,Nan
238321,2023-01-01,0.375,48.625,77.867874,POINT (0.375 48.625),0,Très humide,,Nan
238322,2023-01-01,0.625,48.625,78.11059,POINT (0.625 48.625),0,Très humide,,Nan
238323,2023-01-01,0.875,48.625,80.506386,POINT (0.875 48.625),0,Très humide,,Nan
238324,2023-01-01,1.125,48.625,82.15948,POINT (1.125 48.625),0,Très humide,,Nan
238325,2023-01-01,1.375,48.625,82.50321,POINT (1.375 48.625),0,Très humide,,Nan
238326,2023-01-01,1.625,48.625,81.35531,POINT (1.625 48.625),0,Très humide,,Nan
238327,2023-01-01,1.875,48.625,78.9424,POINT (1.875 48.625),0,Très humide,,Nan
238328,2023-01-01,2.125,48.625,80.56246,POINT (2.125 48.625),0,Très humide,,Nan
238329,2023-01-01,2.375,48.625,83.79115,POINT (2.375 48.625),0,Très humide,,Nan
238330,2023-01-01,2.625,48.625,83.328125,POINT (2.625 48.625),0,Très humide,,Nan
238331,2023-01-01,2.875,48.625,81.24275,POINT (2.875 48.625),0,Très humide,,Nan
238332,2023-01-01,3.125,48.625,80.508675,POINT (3.125 48.625),0,Très humide,,Nan
238333,2023-01-01,3.375,48.625,81.01426,POINT (3.375 48.625),0,Très humide,,Nan
238334,2023-01-01,3.625,48.625,82.600044,POINT (3.625 48.625),0,Très humide,,Nan
238335,2023-01-01,3.875,48.625,83.29789,POINT (3.875 48.625),0,Très humide,,Nan
238336,2023-01-01,4.125,48.625,83.14841,POINT (4.125 48.625),0,Très humide,,Nan
238337,2023-01-01,4.375,48.625,80.030945,POINT (4.375 48.625),0,Très humide,,Nan
238338,2023-01-01,4.625,48.625,77.3351,POINT (4.625 48.625),0,Très humide,,Nan
238339,2023-01-01,4.875,48.625,77.14609,POINT (4.875 48.625),0,Très humide,,Nan
238340,2023-01-01,5.125,48.625,76.73796,POINT (5.125 48.625),0,Très humide,,Nan
238341,2023-01-01,5.375,48.625,75.67727,POINT (5.375 48.625),0,Très humide,,Nan
238342,2023-01-01,5.625,48.625,75.53842,POINT (5.625 48.625),0,Très humide,,Nan
238343,2023-01-01,5.875,48.625,79.160225,POINT (5.875 48.625),0,Très humide,,Nan
238344,2023-01-01,6.125,48.625,82.80862,POINT (6.125 48.625),0,Très humide,,Nan
238345,2023-01-01,6.375,48.625,79.82176,POINT (6.375 48.625),0,Très humide,,Nan
238346,2023-01-01,6.625,48.625,74.12663,POINT (6.625 48.625),0,Modèrement humide,,Nan
238347,2023-01-01,6.875,48.625,73.26047,POINT (6.875 48.625),0,Modèrement humide,,Nan
238348,2023-01-01,7.125,48.625,73.40844,POINT (7.125 48.625),0,Modèrement humide,,Nan
238349,2023-01-01,7.375,48.625,74.83104,POINT (7.375 48.625),0,Modèrement humide,,Nan
238350,2023-01-01,7.625,48.625,80.446236,POINT (7.625 48.625),0,Très humide,,Nan
239741,2023-01-01,-4.625,48.375,70.31044,POINT (-4.625 48.375),0,Modèrement humide,,Nan
239742,2023-01-01,-4.375,48.375,74.24884,POINT (-4.375 48.375),0,Modèrement humide,,Nan
239743,2023-01-01,-4.125,48.375,78.65537,POINT (-4.125 48.375),0,Très humide,,Nan
239744,2023-01-01,-3.875,48.375,81.08094,POINT (-3.875 48.375),0,Très humide,,Nan
239745,2023-01-01,-3.625,48.375,81.7756,POINT (-3.625 48.375),0,Très humide,,Nan
239746,2023-01-01,-3.375,48.375,81.98132,POINT (-3.375 48.375),0,Très humide,,Nan
239747,2023-01-01,-3.125,48.375,82.7446,POINT (-3.125 48.375),0,Très humide,,Nan
239748,2023-01-01,-2.875,48.375,84.02386,POINT (-2.875 48.375),0,Très humide,,Nan
239749,2023-01-01,-2.625,48.375,83.57905,POINT (-2.625 48.375),0,Très humide,,Nan
239750,2023-01-01,-2.375,48.375,81.75307,POINT (-2.375 48.375),0,Très humide,,Nan
239751,2023-01-01,-2.125,48.375,81.512566,POINT (-2.125 48.375),0,Très humide,,Nan
239752,2023-01-01,-1.875,48.375,82.72445,POINT (-1.875 48.375),0,Très humide,,Nan
239753,2023-01-01,-1.625,48.375,83.17743,POINT (-1.625 48.375),0,Très humide,,Nan
239754,2023-01-01,-1.375,48.375,83.04713,POINT (-1.375 48.375),0,Très humide,,Nan
239755,2023-01-01,-1.125,48.375,83.1376,POINT (-1.125 48.375),0,Très humide,,Nan
239756,2023-01-01,-0.875,48.375,82.278946,POINT (-0.875 48.375),0,Très humide,,Nan
239757,2023-01-01,-0.625,48.375,81.19109,POINT (-0.625 48.375),0,Très humide,,Nan
239758,2023-01-01,-0.375,48.375,79.66026,POINT (-0.375 48.375),0,Très humide,,Nan
239759,2023-01-01,-0.125,48.375,79.29258,POINT (-0.125 48.375),0,Très humide,,Nan
239760,2023-01-01,0.125,48.375,80.124725,POINT (0.125 48.375),0,Très humide,,Nan
239761,2023-01-01,0.375,48.375,78.15709,POINT (0.375 48.375),0,Très humide,,Nan
239762,2023-01-01,0.625,48.375,78.48169,POINT (0.625 48.375),0,Très humide,,Nan
239763,2023-01-01,0.875,48.375,80.15052,POINT (0.875 48.375),0,Très humide,,Nan
239764,2023-01-01,1.125,48.375,83.08625,POINT (1.125 48.375),0,Très humide,,Nan
239765,2023-01-01,1.375,48.375,86.16916,POINT (1.375 48.375),0,Très humide,,Nan
239766,2023-01-01,1.625,48.375,86.79002,POINT (1.625 48.375),0,Très humide,,Nan
239767,2023-01-01,1.875,48.375,84.184235,POINT (1.875 48.375),0,Très humide,,Nan
239768,2023-01-01,2.125,48.375,81.5141,POINT (2.125 48.375),0,Très humide,,Nan
239769,2023-01-01,2.375,48.375,80.97094,POINT (2.375 48.375),0,Très humide,,Nan
239770,2023-01-01,2.625,48.375,81.778824,POINT (2.625 48.375),0,Très humide,,Nan
239771,2023-01-01,2.875,48.375,82.31819,POINT (2.875 48.375),0,Très humide,,Nan
239772,2023-01-01,3.125,48.375,82.363495,POINT (3.125 48.375),0,Très humide,,Nan
239773,2023-01-01,3.375,48.375,82.823,POINT (3.375 48.375),0,Très humide,,Nan
239774,2023-01-01,3.625,48.375,83.21717,POINT (3.625 48.375),0,Très humide,,Nan
239775,2023-01-01,3.875,48.375,85.31439,POINT (3.875 48.375),0,Très humide,,Nan
239776,2023-01-01,4.125,48.375,85.1164,POINT (4.125 48.375),0,Très humide,,Nan
239777,2023-01-01,4.375,48.375,79.46335,POINT (4.375 48.375),0,Très humide,,Nan
239778,2023-01-01,4.625,48.375,76.173676,POINT (4.625 48.375),0,Très humide,,Nan
239779,2023-01-01,4.875,48.375,75.65429,POINT (4.875 48.375),0,Très humide,,Nan
239780,2023-01-01,5.125,48.375,76.10952,POINT (5.125 48.375),0,Très humide,,Nan
239781,2023-01-01,5.375,48.375,76.27396,POINT (5.375 48.375),0,Très humide,,Nan
239782,2023-01-01,5.625,48.375,75.15908,POINT (5.625 48.375),0,Très humide,,Nan
239783,2023-01-01,5.875,48.375,74.47743,POINT (5.875 48.375),0,Modèrement humide,,Nan
239784,2023-01-01,6.125,48.375,73.47316,POINT (6.125 48.375),0,Modèrement humide,,Nan
239785,2023-01-01,6.375,48.375,73.42076,POINT (6.375 48.375),0,Modèrement humide,,Nan
239786,2023-01-01,6.625,48.375,70.391884,POINT (6.625 48.375),0,Modèrement humide,,Nan
239787,2023-01-01,6.875,48.375,70.1517,POINT (6.875 48.375),0,Modèrement humide,,Nan
239788,2023-01-01,7.125,48.375,71.289955,POINT (7.125 48.375),0,Modèrement humide,,Nan
239789,2023-01-01,7.375,48.375,73.21674,POINT (7.375 48.375),0,Modèrement humide,,Nan
239790,2023-01-01,7.625,48.375,76.902054,POINT (7.625 48.375),0,Très humide,,Nan
241183,2023-01-01,-4.125,48.125,76.433205,POINT (-4.125 48.125),0,Très humide,,Nan
241184,2023-01-01,-3.875,48.125,80.710594,POINT (-3.875 48.125),0,Très humide,,Nan
241185,2023-01-01,-3.625,48.125,80.77248,POINT (-3.625 48.125),0,Très humide,,Nan
241186,2023-01-01,-3.375,48.125,81.47414,POINT (-3.375 48.125),0,Très humide,,Nan
241187,2023-01-01,-3.125,48.125,82.72745,POINT (-3.125 48.125),0,Très humide,,Nan
241188,2023-01-01,-2.875,48.125,84.98174,POINT (-2.875 48.125),0,Très humide,,Nan
241189,2023-01-01,-2.625,48.125,85.035324,POINT (-2.625 48.125),0,Très humide,,Nan
241190,2023-01-01,-2.375,48.125,83.8785,POINT (-2.375 48.125),0,Très humide,,Nan
241191,2023-01-01,-2.125,48.125,83.64053,POINT (-2.125 48.125),0,Très humide,,Nan
241192,2023-01-01,-1.875,48.125,86.89074,POINT (-1.875 48.125),0,Très humide,,Nan
241193,2023-01-01,-1.625,48.125,89.59872,POINT (-1.625 48.125),0,Très humide,,Nan
241194,2023-01-01,-1.375,48.125,85.64499,POINT (-1.375 48.125),0,Très humide,,Nan
241195,2023-01-01,-1.125,48.125,83.0568,POINT (-1.125 48.125),0,Très humide,,Nan
241196,2023-01-01,-0.875,48.125,82.75665,POINT (-0.875 48.125),0,Très humide,,Nan
241197,2023-01-01,-0.625,48.125,81.68104,POINT (-0.625 48.125),0,Très humide,,Nan
241198,2023-01-01,-0.375,48.125,79.95805,POINT (-0.375 48.125),0,Très humide,,Nan
241199,2023-01-01,-0.125,48.125,80.41693,POINT (-0.125 48.125),0,Très humide,,Nan
241200,2023-01-01,0.125,48.125,82.1017,POINT (0.125 48.125),0,Très humide,,Nan
241201,2023-01-01,0.375,48.125,81.17941,POINT (0.375 48.125),0,Très humide,,Nan
241202,2023-01-01,0.625,48.125,80.3977,POINT (0.625 48.125),0,Très humide,,Nan
241203,2023-01-01,0.875,48.125,81.12665,POINT (0.875 48.125),0,Très humide,,Nan
241204,2023-01-01,1.125,48.125,83.46798,POINT (1.125 48.125),0,Très humide,,Nan
241205,2023-01-01,1.375,48.125,85.50312,POINT (1.375 48.125),0,Très humide,,Nan
241206,2023-01-01,1.625,48.125,85.747734,POINT (1.625 48.125),0,Très humide,,Nan
241207,2023-01-01,1.875,48.125,84.53412,POINT (1.875 48.125),0,Très humide,,Nan
241208,2023-01-01,2.125,48.125,82.499886,POINT (2.125 48.125),0,Très humide,,Nan
241209,2023-01-01,2.375,48.125,80.877754,POINT (2.375 48.125),0,Très humide,,Nan
241210,2023-01-01,2.625,48.125,81.080505,POINT (2.625 48.125),0,Très humide,,Nan
241211,2023-01-01,2.875,48.125,82.109375,POINT (2.875 48.125),0,Très humide,,Nan
241212,2023-01-01,3.125,48.125,83.95439,POINT (3.125 48.125),0,Très humide,,Nan
241213,2023-01-01,3.375,48.125,84.89572,POINT (3.375 48.125),0,Très humide,,Nan
241214,2023-01-01,3.625,48.125,83.998276,POINT (3.625 48.125),0,Très humide,,Nan
241215,2023-01-01,3.875,48.125,83.31866,POINT (3.875 48.125),0,Très humide,,Nan
241216,2023-01-01,4.125,48.125,82.39117,POINT (4.125 48.125),0,Très humide,,Nan
241217,2023-01-01,4.375,48.125,78.389626,POINT (4.375 48.125),0,Très humide,,Nan
241218,2023-01-01,4.625,48.125,77.01967,POINT (4.625 48.125),0,Très humide,,Nan
241219,2023-01-01,4.875,48.125,76.81517,POINT (4.875 48.125),0,Très humide,,Nan
241220,2023-01-01,5.125,48.125,77.30174,POINT (5.125 48.125),0,Très humide,,Nan
241221,2023-01-01,5.375,48.125,75.10686,POINT (5.375 48.125),0,Très humide,,Nan
241222,2023-01-01,5.625,48.125,74.13593,POINT (5.625 48.125),0,Modèrement humide,,Nan
241223,2023-01-01,5.875,48.125,73.63573,POINT (5.875 48.125),0,Modèrement humide,,Nan
241224,2023-01-01,6.125,48.125,73.4926,POINT (6.125 48.125),0,Modèrement humide,,Nan
241225,2023-01-01,6.375,48.125,73.922806,POINT (6.375 48.125),0,Modèrement humide,,Nan
241226,2023-01-01,6.625,48.125,69.121666,POINT (6.625 48.125),0,Modèrement humide,,Nan
241227,2023-01-01,6.875,48.125,67.91333,POINT (6.875 48.125),0,Modèrement humide,,Nan
241228,2023-01-01,7.125,48.125,69.13607,POINT (7.125 48.125),0,Modèrement humide,,Nan
241229,2023-01-01,7.375,48.125,71.40946,POINT (7.375 48.125),0,Modèrement humide,,Nan
242623,2023-01-01,-4.125,47.875,70.49804,POINT (-4.125 47.875),0,Modèrement humide,,Nan
242624,2023-01-01,-3.875,47.875,72.078,POINT (-3.875 47.875),0,Modèrement humide,,Nan
242625,2023-01-01,-3.625,47.875,73.71443,POINT (-3.625 47.875),0,Modèrement humide,,Nan
242626,2023-01-01,-3.375,47.875,75.097046,POINT (-3.375 47.875),0,Très humide,,Nan
242627,2023-01-01,-3.125,47.875,79.27918,POINT (-3.125 47.875),0,Très humide,,Nan
242628,2023-01-01,-2.875,47.875,83.70922,POINT (-2.875 47.875),0,Très humide,,Nan
242629,2023-01-01,-2.625,47.875,86.92594,POINT (-2.625 47.875),0,Très humide,,Nan
242630,2023-01-01,-2.375,47.875,86.314705,POINT (-2.375 47.875),0,Très humide,,Nan
242631,2023-01-01,-2.125,47.875,85.6257,POINT (-2.125 47.875),0,Très humide,,Nan
242632,2023-01-01,-1.875,47.875,85.81866,POINT (-1.875 47.875),0,Très humide,,Nan
242633,2023-01-01,-1.625,47.875,85.74407,POINT (-1.625 47.875),0,Très humide,,Nan
242634,2023-01-01,-1.375,47.875,82.97418,POINT (-1.375 47.875),0,Très humide,,Nan
242635,2023-01-01,-1.125,47.875,81.181305,POINT (-1.125 47.875),0,Très humide,,Nan
242636,2023-01-01,-0.875,47.875,80.27068,POINT (-0.875 47.875),0,Très humide,,Nan
242637,2023-01-01,-0.625,47.875,79.5272,POINT (-0.625 47.875),0,Très humide,,Nan
242638,2023-01-01,-0.375,47.875,79.64345,POINT (-0.375 47.875),0,Très humide,,Nan
242639,2023-01-01,-0.125,47.875,80.06672,POINT (-0.125 47.875),0,Très humide,,Nan
